,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
150,1.55965326029e+18,-0.05882766724,-0.05179229736,9.87780899,nothing
151,1.55965326069e+18,-0.04400848389,-0.05987548828,9.868079224,nothing
152,1.55965326109e+18,-0.06765930176,-0.05074447632,9.87197113,nothing
153,1.5596532615e+18,-0.07409591675,-0.05269042969,9.87197113,nothing
154,1.5596532619e+18,-0.07454498291,-0.05194198608,9.884245605,nothing
155,1.5596532623e+18,-0.07289840698,-0.05403762817,9.864187317,nothing
156,1.5596532627e+18,-0.06047424316,-0.04236190796,9.868677979,nothing
157,1.5596532631e+18,-0.06406677246,-0.03338058472,9.868977356,nothing
158,1.5596532635e+18,-0.06271957397,-0.05553451538,9.855954437,nothing
159,1.55965326391e+18,-0.05598358154,-0.05703140259,9.870923309,nothing
160,1.55965326431e+18,-0.06137237549,-0.03981719971,9.854307861,nothing
161,1.55965326471e+18,-0.04535568237,-0.04445755005,9.879305878,nothing
162,1.55965326511e+18,-0.060025177,-0.05852828979,9.857601013,nothing
163,1.55965326551e+18,-0.04595443726,-0.05718109131,9.858199768,nothing
164,1.55965326592e+18,-0.07140151978,-0.0260458374,9.856702881,nothing
165,1.55965326632e+18,-0.05613327026,-0.05583389282,9.876761169,nothing
166,1.55965326672e+18,-0.07559280396,-0.04834945679,9.864786072,nothing
167,1.55965326712e+18,-0.07559280396,-0.04161346436,9.887987823,nothing
168,1.55965326752e+18,-0.05643264771,-0.07140151978,9.868827667,nothing
169,1.55965326792e+18,-0.07484436035,-0.06197113037,9.863588562,nothing
170,1.55965326833e+18,-0.08128097534,-0.05628295898,9.864037628,nothing
171,1.55965326873e+18,-0.05613327026,-0.05239105225,9.868378601,nothing
172,1.55965326913e+18,-0.08442443848,-0.05643264771,9.883347473,nothing
173,1.55965326953e+18,-0.07634124756,-0.05703140259,9.887538757,nothing
174,1.55965326993e+18,-0.08158035278,-0.05074447632,9.8590979,nothing
175,1.55965327034e+18,-0.06676116943,-0.06556365967,9.884994049,nothing
176,1.55965327074e+18,-0.07095245361,-0.06616241455,9.868677979,nothing
177,1.55965327114e+18,-0.06391708374,-0.05658233643,9.874515839,nothing
178,1.55965327154e+18,-0.07679031372,-0.05523513794,9.874964905,nothing
179,1.55965327194e+18,-0.07259902954,-0.06586303711,9.865085449,nothing
180,1.55965327234e+18,-0.06780899048,-0.05224136353,9.885143738,nothing
181,1.55965327275e+18,-0.07768844604,-0.05104385376,9.877509613,nothing
182,1.55965327315e+18,-0.06960525513,-0.03996688843,9.863139496,nothing
183,1.55965327355e+18,-0.0520916748,-0.05298980713,9.849667511,nothing
184,1.55965327395e+18,-0.05972579956,-0.04370910645,9.840686188,nothing
185,1.55965327435e+18,-0.08187973022,-0.03263214111,9.849517822,nothing
186,1.55965327476e+18,-0.05538482666,-0.04101470947,9.86493576,nothing
187,1.55965327516e+18,-0.06406677246,-0.06481521606,9.854906616,nothing
188,1.55965327556e+18,-0.07394622803,-0.04400848389,9.871222687,nothing
189,1.55965327596e+18,-0.07259902954,-0.06406677246,9.880353699,nothing
190,1.55965327636e+18,-0.06855743408,-0.05613327026,9.84861969,nothing
191,1.55965327676e+18,-0.06242019653,-0.06062393188,9.864486694,nothing
192,1.55965327717e+18,-0.0817300415,-0.06661148071,9.880952454,nothing
193,1.55965327757e+18,-0.07813751221,-0.06062393188,9.856104126,nothing
194,1.55965327797e+18,-0.07364685059,-0.05538482666,9.86852829,nothing
195,1.55965327837e+18,-0.07694000244,-0.05942642212,9.867031403,nothing
196,1.55965327877e+18,-0.07454498291,-0.04161346436,9.86149292,nothing
197,1.55965327918e+18,-0.06975494385,-0.04805007935,9.863289185,nothing
198,1.55965327958e+18,-0.0643661499,-0.06227050781,9.867031403,nothing
199,1.55965327998e+18,-0.06646179199,-0.03727249146,9.880503387,nothing
200,1.55965328038e+18,-0.07544311523,-0.04176315308,9.867630157,nothing
201,1.55965328078e+18,-0.0715512085,-0.05807922363,9.876012726,nothing
202,1.55965328118e+18,-0.06735992432,-0.03173400879,9.885892181,nothing
203,1.55965328159e+18,-0.09011260986,-0.05912704468,9.877509613,nothing
204,1.55965328199e+18,-0.06541397095,-0.05523513794,9.853409729,nothing
205,1.55965328239e+18,-0.07005432129,-0.03083587646,9.887838135,nothing
206,1.55965328279e+18,-0.06107299805,-0.07125183105,9.863738251,nothing
207,1.55965328319e+18,-0.05972579956,-0.05239105225,9.862241364,nothing
208,1.5596532836e+18,-0.06945556641,-0.04520599365,9.874815216,nothing
209,1.559653284e+18,-0.06167175293,-0.03592529297,9.870025177,nothing
210,1.5596532844e+18,-0.07214996338,-0.04655319214,9.871372375,nothing
211,1.5596532848e+18,-0.08337661743,-0.05523513794,9.882898407,nothing
212,1.5596532852e+18,-0.08053253174,-0.03742218018,9.8790065,nothing
213,1.55965328561e+18,-0.07020401001,-0.03293151855,9.8697258,nothing
214,1.55965328601e+18,-0.08128097534,-0.06466552734,9.854756927,nothing
215,1.55965328641e+18,-0.07604187012,-0.04730163574,9.862241364,nothing
216,1.55965328681e+18,-0.07200027466,-0.03697311401,9.847721558,nothing
217,1.55965328721e+18,-0.06960525513,-0.04475692749,9.870025177,nothing
218,1.55965328761e+18,-0.05119354248,-0.04296066284,9.873018951,nothing
219,1.55965328802e+18,-0.06331832886,-0.04116439819,9.876761169,nothing
220,1.55965328842e+18,-0.05598358154,-0.06256988525,9.870324554,nothing
221,1.55965328882e+18,-0.05643264771,-0.02799179077,9.864636383,nothing
222,1.55965328922e+18,-0.06825805664,-0.03682342529,9.855056305,nothing
223,1.55965328962e+18,-0.05343887329,-0.0477507019,9.840835876,nothing
224,1.55965329003e+18,-0.05867797852,-0.0643661499,9.867630157,nothing
225,1.55965329043e+18,-0.06391708374,-0.05478607178,9.882748718,nothing
226,1.55965329083e+18,-0.06990463257,-0.05628295898,9.864337006,nothing
227,1.55965329123e+18,-0.08637039185,-0.06616241455,9.865235138,nothing
228,1.55965329163e+18,-0.04550537109,-0.03203338623,9.851613464,nothing
229,1.55965329203e+18,-0.06780899048,-0.04400848389,9.879305878,nothing
230,1.55965329244e+18,-0.06256988525,-0.05598358154,9.865085449,nothing
231,1.55965329284e+18,-0.06032455444,-0.04415817261,9.889933777,nothing
232,1.55965329324e+18,-0.06481521606,-0.05613327026,9.880054321,nothing
233,1.55965329364e+18,-0.08741821289,-0.04580474854,9.872270508,nothing
234,1.55965329404e+18,-0.08652008057,-0.06256988525,9.863139496,nothing
235,1.55965329445e+18,-0.06182144165,-0.0715512085,9.860894165,nothing
236,1.55965329485e+18,-0.06825805664,-0.05373825073,9.885143738,nothing
237,1.55965329525e+18,-0.09580078125,-0.05718109131,9.856553192,nothing
238,1.55965329565e+18,-0.06586303711,-0.05763015747,9.8697258,nothing
239,1.55965329605e+18,-0.05284011841,-0.03367996216,9.867779846,nothing
240,1.55965329645e+18,-0.06885681152,-0.06676116943,9.874815216,nothing
241,1.55965329686e+18,-0.0715512085,-0.03023712158,9.859846344,nothing
242,1.55965329726e+18,-0.05538482666,-0.04864883423,9.875413971,nothing
243,1.55965329766e+18,-0.05867797852,-0.04370910645,9.868079224,nothing
244,1.55965329806e+18,-0.06316864014,-0.05957611084,9.879455566,nothing
245,1.55965329846e+18,-0.07140151978,-0.0477507019,9.886191559,nothing
246,1.55965329887e+18,-0.06975494385,-0.04086502075,9.864187317,nothing
247,1.55965329927e+18,-0.06481521606,-0.05373825073,9.842183075,nothing
248,1.55965329967e+18,-0.05254074097,-0.0419128418,9.869276733,nothing
249,1.55965330007e+18,-0.07454498291,-0.04056564331,9.874066772,nothing
250,1.55965330047e+18,-0.08202941895,-0.04355941772,9.889335022,nothing
251,1.55965330087e+18,-0.05688171387,-0.06271957397,9.880353699,nothing
252,1.55965330128e+18,-0.06661148071,-0.04505630493,9.878108368,nothing
253,1.55965330168e+18,-0.07484436035,-0.05343887329,9.86613327,nothing
254,1.55965330208e+18,-0.0636177063,-0.06960525513,9.864786072,nothing
255,1.55965330248e+18,-0.05897735596,-0.06122268677,9.882748718,nothing
256,1.55965330288e+18,-0.06137237549,-0.05224136353,9.870324554,nothing
257,1.55965330329e+18,-0.06227050781,-0.05029541016,9.875264282,nothing
258,1.55965330369e+18,-0.07948471069,-0.05583389282,9.848170624,nothing
259,1.55965330409e+18,-0.05284011841,-0.04954696655,9.856403503,nothing
260,1.55965330449e+18,-0.0520916748,-0.06331832886,9.866732025,nothing
261,1.55965330489e+18,-0.05763015747,-0.0296383667,9.871222687,nothing
262,1.55965330529e+18,-0.07200027466,-0.0549357605,9.856553192,nothing
263,1.5596533057e+18,-0.0672102356,-0.05448669434,9.872569885,nothing
264,1.5596533061e+18,-0.05119354248,-0.05703140259,9.86493576,nothing
265,1.5596533065e+18,-0.07259902954,-0.05089416504,9.88020401,nothing
266,1.5596533069e+18,-0.07574249268,-0.03293151855,9.864037628,nothing
267,1.5596533073e+18,-0.060025177,-0.03547622681,9.877958679,nothing
268,1.5596533077e+18,-0.06945556641,-0.05194198608,9.903106384,nothing
269,1.55965330811e+18,-0.060025177,-0.04086502075,9.866282959,nothing
270,1.55965330851e+18,-0.04730163574,-0.04041595459,9.884395294,nothing
271,1.55965330891e+18,-0.04206253052,-0.04984634399,9.817334747,nothing
272,1.55965330931e+18,-0.07828720093,-0.02290237427,9.851164398,nothing
273,1.55965330971e+18,-0.06646179199,-0.04939727783,9.87197113,nothing
274,1.55965331012e+18,-0.04116439819,-0.04490661621,9.866881714,nothing
275,1.55965331052e+18,-0.05269042969,-0.05044509888,9.878407745,nothing
276,1.55965331092e+18,-0.05733078003,-0.04805007935,9.852062531,nothing
277,1.55965331132e+18,-0.07888595581,-0.06421646118,9.884095917,nothing
278,1.55965331172e+18,-0.07649093628,-0.04430786133,9.870174866,nothing
279,1.55965331212e+18,-0.05538482666,-0.04805007935,9.852212219,nothing
280,1.55965331253e+18,-0.05403762817,-0.060025177,9.874066772,nothing
281,1.55965331293e+18,-0.06646179199,-0.04296066284,9.868228912,nothing
282,1.55965331333e+18,-0.06271957397,-0.05942642212,9.872420197,nothing
283,1.55965331373e+18,-0.05553451538,-0.03682342529,9.850116577,nothing
284,1.55965331413e+18,-0.05912704468,-0.03263214111,9.851763153,nothing
285,1.55965331454e+18,-0.0672102356,-0.04969665527,9.864187317,nothing
286,1.55965331494e+18,-0.06765930176,-0.05523513794,9.850865021,nothing
287,1.55965331534e+18,-0.06212081909,-0.04580474854,9.853858795,nothing
288,1.55965331574e+18,-0.05957611084,-0.06541397095,9.858199768,nothing
289,1.55965331614e+18,-0.06481521606,-0.04490661621,9.863289185,nothing
290,1.55965331654e+18,-0.05523513794,-0.05867797852,9.870923309,nothing
291,1.55965331695e+18,-0.04385879517,-0.06451583862,9.886490936,nothing
292,1.55965331735e+18,-0.05373825073,-0.05014572144,9.865684204,nothing
293,1.55965331775e+18,-0.0505947876,-0.05119354248,9.879455566,nothing
294,1.55965331815e+18,-0.06107299805,-0.04251159668,9.870773621,nothing
295,1.55965331855e+18,-0.04490661621,-0.03847000122,9.873767395,nothing
296,1.55965331895e+18,-0.05867797852,-0.04505630493,9.845625916,nothing
297,1.55965331936e+18,-0.0715512085,-0.05284011841,9.850565643,nothing
298,1.55965331976e+18,-0.05942642212,-0.06032455444,9.868228912,nothing
299,1.55965332016e+18,-0.06256988525,-0.07439529419,9.892179108,nothing
300,1.55965332056e+18,-0.06376739502,-0.0505947876,9.875413971,nothing
301,1.55965332096e+18,-0.06735992432,-0.05089416504,9.868378601,nothing
302,1.55965332137e+18,-0.08756790161,-0.04430786133,9.861043854,nothing
303,1.55965332177e+18,-0.0809815979,-0.02993774414,9.877359924,nothing
304,1.55965332217e+18,-0.07050338745,-0.0513432312,9.873468018,nothing
305,1.55965332257e+18,-0.07963439941,-0.02978805542,9.908046112,nothing
306,1.55965332297e+18,-0.06271957397,-0.03727249146,9.84278183,nothing
307,1.55965332337e+18,-0.07334747314,-0.05763015747,9.888885956,nothing
308,1.55965332378e+18,-0.06017486572,-0.05224136353,9.863887939,nothing
309,1.55965332418e+18,-0.06706054688,-0.04685256958,9.880952454,nothing
310,1.55965332458e+18,-0.08337661743,-0.06227050781,9.863738251,nothing
311,1.55965332498e+18,-0.08008346558,-0.05403762817,9.853858795,nothing
312,1.55965332538e+18,-0.0477507019,-0.04400848389,9.883646851,nothing
313,1.55965332579e+18,-0.06092330933,-0.05224136353,9.851763153,nothing
314,1.55965332619e+18,-0.07424560547,-0.04505630493,9.885592804,nothing
315,1.55965332659e+18,-0.06316864014,-0.03891906738,9.870923309,nothing
316,1.55965332699e+18,-0.05882766724,-0.04056564331,9.841734009,nothing
317,1.55965332739e+18,-0.03652404785,-0.05643264771,9.865833893,nothing
318,1.55965332779e+18,-0.06331832886,-0.07813751221,9.793234863,nothing
319,1.5596533282e+18,-0.08816665649,-0.03652404785,9.878108368,nothing
320,1.5596533286e+18,-0.0592767334,-0.0592767334,9.86733078,nothing
321,1.559653329e+18,-0.07424560547,-0.03442840576,9.884994049,nothing
322,1.5596533294e+18,-0.0715512085,-0.05792953491,9.895621948,nothing
323,1.5596533298e+18,-0.07364685059,-0.06331832886,9.860145721,nothing
324,1.55965333021e+18,-0.07334747314,-0.05044509888,9.864486694,nothing
325,1.55965333061e+18,-0.08786727905,-0.04296066284,9.856104126,nothing
326,1.55965333101e+18,-0.06047424316,-0.04819976807,9.848170624,nothing
327,1.55965333141e+18,-0.06481521606,-0.06331832886,9.871372375,nothing
328,1.55965333181e+18,-0.04909790039,-0.0426612854,9.860594788,nothing
329,1.55965333221e+18,-0.06062393188,-0.05254074097,9.862391052,nothing
330,1.55965333262e+18,-0.0853225708,-0.05403762817,9.884694672,nothing
331,1.55965333302e+18,-0.08517288208,-0.04595443726,9.892029419,nothing
332,1.55965333342e+18,-0.05643264771,-0.03517684937,9.857002258,nothing
333,1.55965333382e+18,-0.05822891235,-0.05224136353,9.858499146,nothing
334,1.55965333422e+18,-0.0817300415,-0.02844085693,9.865085449,nothing
335,1.55965333462e+18,-0.0643661499,-0.05628295898,9.876162415,nothing
336,1.55965333503e+18,-0.06511459351,-0.03652404785,9.865833893,nothing
337,1.55965333543e+18,-0.06765930176,-0.05358856201,9.879904633,nothing
338,1.55965333583e+18,-0.06676116943,-0.0549357605,9.865833893,nothing
339,1.55965333623e+18,-0.06780899048,-0.0303868103,9.846524048,nothing
340,1.55965333663e+18,-0.05777984619,-0.05343887329,9.843230896,nothing
341,1.55965333704e+18,-0.08247848511,-0.04535568237,9.884095917,nothing
342,1.55965333744e+18,-0.05613327026,-0.06855743408,9.895172882,nothing
343,1.55965333784e+18,-0.07484436035,-0.04101470947,9.861642609,nothing
344,1.55965333824e+18,-0.07783813477,-0.06301895142,9.88140152,nothing
345,1.55965333864e+18,-0.07439529419,-0.05298980713,9.851912842,nothing
346,1.55965333904e+18,-0.06496490479,-0.043409729,9.892179108,nothing
347,1.55965333945e+18,-0.06062393188,-0.04430786133,9.857601013,nothing
348,1.55965333985e+18,-0.06421646118,-0.04251159668,9.875413971,nothing
349,1.55965334025e+18,-0.0643661499,-0.04370910645,9.878557434,nothing
350,1.55965334065e+18,-0.06676116943,-0.05942642212,9.883048096,nothing
351,1.55965334105e+18,-0.07349716187,-0.05822891235,9.871222687,nothing
352,1.55965334146e+18,-0.07514373779,-0.04565505981,9.869576111,nothing
353,1.55965334186e+18,-0.06496490479,-0.05284011841,9.871222687,nothing
354,1.55965334226e+18,-0.06316864014,-0.05688171387,9.852511597,nothing
355,1.55965334266e+18,-0.06631210327,-0.07544311523,9.886640625,nothing
356,1.55965334306e+18,-0.08158035278,-0.04864883423,9.874216461,nothing
357,1.55965334346e+18,-0.05733078003,-0.07349716187,9.843679962,nothing
358,1.55965334387e+18,-0.06062393188,-0.04385879517,9.88604187,nothing
359,1.55965334427e+18,-0.05942642212,-0.04879852295,9.864187317,nothing
360,1.55965334467e+18,-0.07634124756,-0.03248245239,9.864187317,nothing
361,1.55965334507e+18,-0.0549357605,-0.04745132446,9.863289185,nothing
362,1.55965334547e+18,-0.05328918457,-0.03248245239,9.875413971,nothing
363,1.55965334588e+18,-0.05433700562,-0.05718109131,9.849517822,nothing
364,1.55965334628e+18,-0.05613327026,-0.03427871704,9.863887939,nothing
365,1.55965334668e+18,-0.06137237549,-0.05508544922,9.860894165,nothing
